DATE,PERMNO,PRC,VOL,CFACPR,CFACSHR,SHROUT,RET
1990-03-30,12201.0,0.625,558.0,1.0,1.0,5417.0,0.05263157933950424
1990-03-30,67803.0,4.125,3.0,1.0,1.0,2335.0,-0.029411764815449715
1990-03-30,91273.0,28.5,43553.0,1.0,1.0,10993.0,0.09615384787321091
1990-03-30,68495.0,4.5,0.0,4.182065,2.25,1207.0,0.0
1990-03-30,75689.0,1.65625,7474.0,1.0,1.0,6150.0,0.5820895433425903
1990-03-30,20854.0,1.125,1559.0,1.0,1.0,3098.0,0.800000011920929
1990-03-30,14702.0,28.5,20787.0,64.0,64.0,16300.0,0.09615384787321091
1990-03-30,24192.0,16.5,8823.0,1.0,1.0,54171.0,0.015384615398943424
1990-03-30,11039.0,0.15625,170572.0,0.025,0.025,188707.0,-0.09090909361839294
1990-03-30,28207.0,6.0,3112.0,1.0,1.0,5874.0,-0.1428571492433548
1990-03-30,11945.0,0.953125,170.0,0.1,0.1,9673.0,-0.07575757801532745
1990-03-30,21900.0,5.0,7697.0,1.0,1.0,10666.0,0.0810810774564743
1990-03-30,75964.0,0.8125,512.0,0.3333,0.3333,8833.0,-0.3499999940395355
1990-03-30,86546.0,2.6875,10029.0,0.5,0.5,17520.0,-0.04444444552063942
1990-03-30,48072.0,4.0,1498.0,4.0,4.0,3097.0,-0.03030303120613098
1990-03-30,65032.0,13.75,12448.0,1.0,1.0,11019.0,-0.009009009227156639
1990-03-30,75908.0,10.75,2409.0,1.0,1.0,1875.0,0.0117647061124444
1990-03-30,60898.0,23.0,141.0,2.205,2.205,1849.0,0.0760233923792839
1990-03-30,57913.0,1.0625,5201.0,0.015151,0.015151,14531.0,0.0625
1990-03-30,45751.0,71.375,35317.0,6.0,6.0,72284.0,-0.07903225719928741
1990-03-30,34817.0,65.75,9044.0,16.0,16.0,21378.0,0.19763636589050293
1990-03-30,58624.0,15.125,3171.0,5.0625,5.0625,13049.0,0.052173912525177
1990-03-30,91484.0,0.046875,133445.0,1.0,1.0,64137.0,0.0
1990-03-30,43238.0,26.0,8976.0,2.25,2.25,27789.0,0.11827956885099411
1990-03-30,10803.0,5.25,4942.0,2.0,2.0,3875.0,0.1666666716337204
1990-03-30,52135.0,11.375,3628.0,1.0,1.0,5199.0,0.034090910106897354
1990-03-30,68946.0,2.9375,4756.0,1.0,1.0,4751.0,-0.3472222089767456
1990-03-30,49736.0,10.625,129.0,1.413043,1.0,6437.0,-0.011627906933426857
1990-03-30,11998.0,1.625,1177.0,0.4,0.4,4252.0,-0.2777777910232544
1990-03-30,10358.0,11.5,390.0,1.0,1.0,2549.0,0.05747126415371895
1990-03-30,29209.0,5.0,2736.0,2.0,2.0,11841.0,0.025641025975346565
1990-03-30,75690.0,0.6875,130.0,0.1,0.1,5289.0,0.0
1990-03-30,70835.0,20.0,10814.0,1.0,1.0,16403.0,0.03896103799343109
1990-03-30,40731.0,7.25,418.0,1.0,1.0,2610.0,0.09433962404727936
1990-03-30,66659.0,25.125,4671.0,1.0,1.0,38788.0,0.03076923079788685
1990-03-30,23879.0,37.75,4276.0,4.538183,4.538183,37056.0,0.0486111119389534
1990-03-30,46843.0,21.5,7707.0,2.0,2.0,9184.0,0.1051282063126564
1990-03-30,10618.0,0.75,4411.0,1.0,1.0,19557.0,0.7142857313156128
1990-03-30,21370.0,24.625,25010.0,3.0,3.0,37549.0,0.013131313025951385
1990-03-30,82705.0,26.625,6180.0,1.0,1.0,21828.0,0.05517241358757019
1990-03-30,11362.0,0.28125,68.0,0.004168,0.004168,4556.0,-0.05263157933950424
1990-03-30,68910.0,5.5,1636.0,1.0,1.0,7141.0,-0.02222222276031971
1990-03-30,76029.0,6.0,2726.0,1.0,1.0,3257.0,0.17073170840740204
1990-03-30,10953.0,6.125,24128.0,1.0,1.0,13310.0,-0.09259258955717087
1990-03-30,75866.0,14.25,25279.0,1.0,1.0,6427.0,0.3103448152542114
1990-03-30,75924.0,14.0,236.0,1.0,1.0,1615.0,0.07692307978868484
1990-03-30,10038.0,1.875,227.0,1.0,1.0,2473.0,0.0
1990-03-30,58369.0,8.375,86.0,1.0,1.0,1633.0,-0.014705882407724857
1990-03-30,52695.0,73.75,9245.0,4.0,4.0,27245.0,0.03873239457607269
1990-03-30,11416.0,5.75,3507.0,2.662,2.662,4859.0,-0.3030303120613098
1990-03-30,57286.0,17.0,12710.0,1.0,1.0,16738.0,-0.014492753893136978
1990-03-30,75302.0,0.1875,1054.0,0.0333,0.0333,6179.0,-0.1428571492433548
1990-03-30,76433.0,3.0625,20270.0,1.0,1.0,12391.0,0.08888889104127884
1990-03-30,44856.0,3.25,797.0,1.0,1.0,3544.0,-0.03703703731298447
1990-03-30,53306.0,4.875,6502.0,1.0,1.0,3315.0,0.0833333358168602
1990-03-30,75495.0,1.0,309.0,1.0,1.0,3488.0,0.0
1990-03-30,29720.0,1.25,21.0,1.0,1.0,826.0,-0.0476190485060215
1990-03-30,32440.0,8.625,6808.0,1.0,1.0,11302.0,0.095238097012043
1990-03-30,86351.0,24.25,1483.0,4.0,4.0,2310.0,-0.09345794469118118
1990-03-30,66384.0,11.25,65684.0,2.0,2.0,29194.0,0.18421052396297455
1990-03-30,53939.0,12.25,16228.0,1.0,1.0,9998.0,0.12643678486347198
1990-03-30,58799.0,7.25,1662.0,2.0,2.0,2423.0,-0.0793650820851326
1990-03-30,48805.0,16.0,2288.0,1.0,1.0,5336.0,0.057851240038871765
1990-03-30,53509.0,4.625,27832.0,1.0,1.0,11578.0,-0.13953489065170288
1990-03-30,69762.0,18.75,2028.0,1.0,1.0,10368.0,0.012266666628420353
1990-03-30,67838.0,21.125,479.0,3.0,3.0,5099.0,0.043209876865148544
1990-03-30,24441.0,25.625,8616.0,0.1,0.1,9972.0,0.02500000037252903
1990-03-30,42059.0,30.5,2038.0,1.0,1.0,45307.0,0.01244813296943903
1990-03-30,51829.0,1.875,14263.0,0.01,0.01,18539.0,-0.0625
1990-03-30,10578.0,3.25,304.0,1.25,1.25,1893.0,0.0
1990-03-30,43610.0,17.5,7236.0,21.247707,12.0,7846.0,-0.07894736528396606
1990-03-30,31915.0,12.25,891.0,1.0,1.0,5166.0,-0.019999999552965164
1990-03-30,11619.0,13.5,652.0,1.0,1.0,1586.0,0.0
1990-03-30,47861.0,31.125,576.0,8.0,8.0,2279.0,0.033195022493600845
1990-03-30,64143.0,7.5,1311.0,1.0,1.0,8462.0,0.0714285746216774
1990-03-30,50120.0,21.125,102.0,1.0,1.0,1744.0,0.2613333463668823
1990-03-30,12100.0,18.5,2218.0,1.0,1.0,37805.0,0.013698630034923553
1990-03-30,36346.0,21.0,156.0,6.897774,6.897774,3728.0,0.07692307978868484
1990-03-30,10805.0,0.171875,250.0,1.0,1.0,2413.0,-0.2666666805744171
1990-03-30,55475.0,0.46875,8650.0,1.0,1.0,15109.0,0.5789473652839661
1990-03-30,10806.0,1.125,3151.0,1.0,1.0,6144.0,-0.10000000149011612
1990-03-30,63563.0,0.40625,682.0,1.0,1.0,7603.0,0.0
1990-03-30,48806.0,1.8125,2377.0,0.25,0.25,3361.0,-0.19545453786849976
1990-03-30,11506.0,7.75,209.0,2.947435,2.947435,978.0,-0.06060606241226196
1990-03-30,31238.0,8.0,1638.0,1.5,1.5,9894.0,0.1213793084025383
1990-03-30,68953.0,5.875,265.0,1.0,1.0,2453.0,0.1190476194024086
1990-03-30,27000.0,0.140625,38715.0,1.0,1.0,14388.0,-0.6785714030265808
1990-03-30,66771.0,24.25,9099.0,1.0,1.0,5325.0,0.19018404185771942
1990-03-30,27474.0,17.0,213.0,5.0625,5.0625,1783.0,0.1213114783167839
1990-03-30,64936.0,44.625,28745.0,3.0,3.0,100243.0,0.0
1990-03-30,10738.0,19.25,81999.0,1.0,1.0,14605.0,-0.10465116053819656
1990-03-30,19976.0,10.875,47808.0,1.0,1.0,29354.0,0.19178082048892975
1990-03-30,10693.0,17.375,11965.0,1.2,1.2,10274.0,0.09448818862438202
1990-03-30,43350.0,35.875,13074.0,2.0,2.0,43652.0,0.01104895118623972
1990-03-30,39432.0,13.25,1915.0,1.0,1.0,6529.0,0.15217390656471252
1990-03-30,20504.0,1.1875,1570.0,0.443975,0.375,29975.0,0.0555555559694767
1990-03-30,11799.0,0.5,0.0,1.0,1.0,2289.0,0.0
1990-03-30,76081.0,9.125,407.0,9.0,9.0,4811.0,-0.04883116856217384
1990-03-30,71117.0,1.53125,3810.0,1.0,1.0,14777.0,0.28947368264198303
1990-03-30,59176.0,25.75,382265.0,3.854659,3.0,417126.0,-0.11587982624769211
1990-03-30,75836.0,15.5,6065.0,1.0,1.0,6652.0,0.041322313249111176
1990-03-30,53671.0,3.0,147.0,1.0,1.0,1056.0,-0.03999999910593033
1990-03-30,76532.0,3.125,255.0,0.1,0.1,4524.0,-0.056603774428367615
1990-03-30,56768.0,9.25,36.0,1.0,1.0,2532.0,-0.052229300141334534
1990-03-30,10564.0,13.375,1565.0,1.007726,1.0,2875.0,-0.27210885286331177
1990-03-30,64311.0,39.625,52182.0,3.0,3.0,171652.0,0.05315614491701126
1990-03-30,27836.0,1.0625,1744.0,0.1,0.1,12833.0,-0.27659574151039124
1990-03-30,49534.0,7.375,17465.0,3.0,3.0,3312.0,0.4390243887901306
1990-03-30,91695.0,21.75,10563.0,1.0,1.0,14835.0,0.0
1990-03-30,75688.0,0.453125,4491.0,0.1,0.1,7451.0,-0.03333333507180214
1990-03-30,86482.0,2.5,243.0,1.0,1.0,3747.0,-0.09090909361839294
1990-03-30,93105.0,14.875,47.0,1.811855,1.811855,1532.0,0.0235294122248888
1990-03-30,75169.0,2.6875,261.0,1.0,1.0,4616.0,-0.08510638028383255
1990-03-30,10477.0,0.75,52.0,1.0,1.0,3424.0,-0.47826087474823
1990-03-30,56777.0,2.1875,709.0,1.03,1.03,6031.0,0.2068965584039688
1990-03-30,47395.0,38.0,11934.0,1.014371,1.0,48783.0,-0.0032786885276436806
1990-03-30,92217.0,0.75,10957.0,0.1,0.1,27639.0,-0.20000000298023224
1990-03-30,21186.0,26.875,18234.0,1.421195,1.1349,64989.0,-0.035555556416511536
1990-03-30,69307.0,2.5,3554.0,1.0,1.0,5832.0,0.0
1990-03-30,18164.0,1.375,16109.0,0.25,0.25,24514.0,0.12820513546466827
1990-03-30,87581.0,3.625,577.0,6.328125,6.328125,3318.0,0.0
1990-03-30,72662.0,0.34375,390.0,1.0,1.0,4793.0,0.2222222238779068
1990-03-30,75849.0,10.125,11819.0,1.0,1.0,16003.0,0.09459459781646729
1990-03-30,34033.0,0.203125,374.0,1.0,1.0,4788.0,0.4444444477558136
1990-03-30,88357.0,8.6875,1930.0,1.0,1.0,2942.0,-0.06081081181764603
1990-03-30,16046.0,0.71875,1457.0,1.0,1.0,55365.0,0.12195122241973877
1990-03-30,75904.0,11.75,8759.0,1.0,1.0,5475.0,0.22077922523021698
1990-03-30,11399.0,14.75,238.0,1.0,1.0,1323.0,0.0535714291036129
1990-03-30,11423.0,22.875,31.0,1.0,1.0,643.0,0.005245901644229889
1990-03-30,23253.0,31.125,45962.0,1.0,1.0,27524.0,-0.09782608598470688
1990-03-30,61621.0,16.5,30343.0,25.628906,25.628906,13042.0,-0.05714285746216774
1990-03-30,70754.0,5.25,668.0,1.0,1.0,6490.0,-0.023255813866853714
1990-03-30,11670.0,3.125,361.0,1.0,1.0,2295.0,-0.1803278625011444
1990-03-30,63853.0,0.109375,4059.0,1.0,1.0,17348.0,0.0
1990-03-30,10793.0,3.5,338.0,1.0,1.0,2469.0,-0.1764705926179886
1990-03-30,10611.0,16.25,5427.0,1.0,1.0,5329.0,0.04838709533214569
1990-03-30,35589.0,2.75,137486.0,1.0,1.0,84357.0,-0.18518517911434174
1990-03-30,27642.0,0.15625,3568.0,0.2,0.2,10798.0,0.0
1990-03-30,10863.0,3.0,3361.0,1.0,1.0,5377.0,-0.20000000298023224
1990-03-30,76092.0,6.125,686.0,1.0,1.0,6833.0,0.0
1990-03-30,75818.0,6.25,6662.0,1.0,1.0,4132.0,-0.07407407462596893
1990-03-30,37277.0,9.5,1212.0,1.0,1.0,3897.0,0.027027027681469917
1990-03-30,12253.0,15.0,989.0,3.0,3.0,2910.0,-0.0476190485060215
1990-03-30,58393.0,30.375,30451.0,4.0,4.0,12428.0,-0.012195121496915817
1990-03-30,21726.0,17.75,704.0,2.0,2.0,6005.0,0.0
1990-03-30,10244.0,1.625,769.0,0.25,0.25,3352.0,0.20930232107639313
1990-03-30,75091.0,10.625,1203.0,1.0,1.0,3663.0,-0.06593406945466995
1990-03-30,49008.0,0.9375,518.0,1.0,1.0,3907.0,-0.2857142984867096
1990-03-30,10514.0,26.25,2472.0,0.15,0.15,9032.0,0.0824742242693901
1990-03-30,11169.0,1.5,200.0,1.0,1.0,3934.0,0.0
1990-03-30,59256.0,11.75,2346.0,1.0,1.0,6679.0,-0.11925233900547028
1990-03-30,75857.0,10.0,18922.0,32.0,32.0,5844.0,0.31147539615631104
1990-03-30,15502.0,10.0,581.0,1.05,1.05,3832.0,0.06666667014360428
1990-03-30,75972.0,3.09375,9055.0,0.1,0.1,7481.0,-0.277372270822525
1990-03-30,11805.0,5.5,543.0,1.0,1.0,1669.0,0.2054794579744339
1990-03-30,38333.0,24.0,6630.0,1.0,1.0,13490.0,-0.08571428805589676
1990-03-30,60354.0,1.625,322.0,0.1,0.1,6865.0,-0.0714285746216774
1990-03-30,85041.0,16.75,78488.0,2.0,2.0,11849.0,0.05511811003088951
1990-03-30,92911.0,12.625,69.0,1.0,1.0,2168.0,0.06583333015441895
1990-03-30,12004.0,11.75,3396.0,1.0,1.0,4638.0,-0.0784313753247261
1990-03-30,53656.0,1.125,180.0,1.337057,1.337057,2583.0,-0.1428571492433548
1990-03-30,16388.0,2.125,120.0,1.0,1.0,2223.0,-0.2916666567325592
1990-03-30,20750.0,26.5,723.0,4.0,4.0,5689.0,-0.07017543911933899
1990-03-30,57753.0,4.4375,42.0,1.0,1.0,1951.0,-0.013888888992369175
1990-03-30,75700.0,5.5,15601.0,1.0,1.0,21689.0,-0.043478261679410934
1990-03-30,10056.0,6.75,649.0,1.0,1.0,4484.0,-0.0357142873108387
1990-03-30,62405.0,0.9375,656.0,0.125,0.125,7871.0,0.0
1990-03-30,89106.0,0.34375,4924.0,1.0,1.0,6870.0,-0.2142857164144516
1990-03-30,10737.0,0.5,118.0,1.0,1.0,2701.0,-0.05882352963089943
1990-03-30,46527.0,20.0,874.0,1.25,1.25,5850.0,-0.0219512190669775
1990-03-30,10371.0,14.25,10206.0,3.0,3.0,5112.0,0.2527472674846649
1990-03-30,12723.0,0.75,43.0,1.0,1.0,3277.0,0.0
1990-03-30,75581.0,1.84375,249.0,0.4,0.4,5002.0,0.34090909361839294
1990-03-30,11840.0,0.046875,67195.0,1.0,1.0,549820.0,0.0
1990-03-30,48557.0,3.75,9315.0,1.0,1.0,11707.0,-0.21052631735801697
1990-03-30,50497.0,6.875,236.0,1.0,1.0,5107.0,0.12244898080825806
1990-03-30,10029.0,5.375,320.0,1.0,1.0,3290.0,0.04878048598766327
1990-03-30,76093.0,5.375,208.0,1.0,1.0,3477.0,0.07500000298023224
1990-03-30,73323.0,3.625,34448.0,1.0,1.0,14743.0,0.017543859779834747
1990-03-30,11350.0,14.25,880.0,1.0,1.0,5801.0,0.04727272689342499
1990-03-30,60177.0,3.625,8731.0,1.0,1.0,35580.0,-0.09375
1990-03-30,43617.0,3.5,98.0,0.333333,0.333333,2263.0,0.03703703731298447
1990-03-30,56602.0,7.875,248.0,2.5,2.5,2326.0,-0.07352941483259201
1990-03-30,14227.0,3.25,528.0,3.0,3.0,4376.0,0.0
1990-03-30,27748.0,60.5,493.0,4.0,4.0,9253.0,0.0037267080042511225
1990-03-30,75616.0,7.75,196.0,2.553948,2.553948,3024.0,-0.0882352963089943
1990-03-30,72696.0,14.0,8564.0,0.443553,0.4,27073.0,0.0
1990-03-30,24417.0,6.0,909.0,1.0,1.0,4582.0,0.3333333432674408
1990-03-30,45728.0,9.0,2280.0,4.0,4.0,2807.0,-0.10000000149011612
1990-03-30,88234.0,3.375,10278.0,1.0,1.0,5249.0,-0.0357142873108387
1990-03-30,39483.0,18.375,18587.0,1.0,1.0,20530.0,0.08408758789300919
1990-03-30,10987.0,0.9375,35856.0,1.0,1.0,19687.0,0.30434781312942505
1990-03-30,52716.0,41.875,3113.0,3.622029,2.0,37113.0,0.0
1990-03-30,66800.0,93.0,56205.0,0.708948,0.593262,163614.0,-0.03876129165291786
1990-03-30,10079.0,4.75,451.0,1.0,1.0,1574.0,0.22580644488334656
1990-03-30,10722.0,2.0,18023.0,1.0,1.0,7278.0,-0.46666666865348816
1990-03-30,25612.0,5.25,85.0,2.0,2.0,2086.0,-0.08695652335882187
1990-03-30,36602.0,39.75,411.0,3.0,3.0,5785.0,-0.034939758479595184
1990-03-30,38472.0,4.875,165.0,2.0,2.0,3093.0,0.017142856493592262
1990-03-30,10333.0,18.75,92278.0,0.003333,0.003333,13743.0,-0.09638553857803345
1990-03-30,11353.0,16.25,18490.0,1.5,1.5,31339.0,0.12068965286016464
1990-03-30,11545.0,7.375,6520.0,0.5,0.5,6106.0,0.035087719559669495
1990-03-30,10796.0,18.0,4585.0,1.0,1.0,3626.0,0.0
1990-03-30,20651.0,0.25,198.0,1.0,1.0,10226.0,-0.20000000298023224
1990-03-30,12042.0,8.25,2435.0,1.0,1.0,2365.0,-0.3400000035762787
1990-03-30,45153.0,0.453125,118.0,1.0,1.0,3485.0,0.07407407462596893
1990-03-30,31069.0,2.875,3867.0,0.1,0.1,23175.0,-0.11538461595773697
1990-03-30,58318.0,29.75,4212.0,2.5,2.5,7867.0,0.12264151126146317
1990-03-30,67694.0,3.625,601.0,1.0,1.0,6203.0,0.2083333283662796
1990-03-30,10451.0,15.75,59109.0,1.1,1.1,25127.0,-0.11267605423927307
1990-03-30,69200.0,1.875,217.0,2.0,2.0,4059.0,-0.0625
1990-03-30,75510.0,38.0,185180.0,16.209488,16.0,20104.0,0.2581818103790283
1990-03-30,60186.0,11.375,2707.0,5.0625,5.0625,8341.0,-0.005217391531914473
1990-03-30,10419.0,0.5,9891.0,0.111099,0.111099,4246.0,-0.2380952388048172
1990-03-30,11401.0,1.6875,8561.0,0.02,0.02,25864.0,0.0
1990-03-30,11312.0,4.375,33.0,0.30102,0.25,3163.0,0.0
1990-03-30,74500.0,2.75,423.0,2.0,2.0,1666.0,-0.043478261679410934
1990-03-30,67679.0,4.125,581.0,2.0,2.0,3145.0,0.1785714328289032
1990-03-30,64291.0,16.0,3678.0,1.0,1.0,6880.0,-0.05882352963089943
1990-03-30,25604.0,14.125,17828.0,1.0,1.0,8062.0,0.1770833283662796
1990-03-30,29197.0,29.25,7746.0,1.0,1.0,7575.0,-0.08437500149011612
1990-03-30,36345.0,0.4375,93.0,1.0,1.0,2072.0,-0.2222222238779068
1990-03-30,58465.0,4.625,9603.0,1.0,1.0,26690.0,0.0
1990-03-30,77893.0,0.625,224.0,0.1666,0.1666,31906.0,-0.0476190485060215
1990-03-30,11750.0,8.625,1571.0,2.162632,2.162632,4805.0,0.04545454680919647
1990-03-30,12099.0,24.25,547.0,3.0,3.0,3010.0,0.03743315488100052
1990-03-30,48769.0,3.125,2809.0,1.0,1.0,4051.0,0.0
1990-03-30,10909.0,13.5,1071.0,64.0,64.0,3647.0,0.07999999821186066
1990-03-30,34113.0,4.125,780.0,1.0,1.0,2268.0,-0.029411764815449715
1990-03-30,11352.0,6.125,5723.0,1.0,1.0,11157.0,0.02083333395421505
1990-03-30,11887.0,12.75,637.0,12.0,12.0,1752.0,-0.01923076994717121
1990-03-30,85404.0,3.25,805.0,2.0,2.0,5491.0,0.0
1990-03-30,42366.0,17.5,9870.0,2.0,2.0,6660.0,0.00685714278370142
1990-03-30,44943.0,1.625,115.0,5.0625,5.0625,3646.0,-0.13333334028720856
1990-03-30,59898.0,20.5,14758.0,1.0,1.0,10457.0,0.1388888955116272
1990-03-30,76403.0,0.59375,20168.0,1.0,1.0,43983.0,-0.17391304671764374
1990-03-30,56611.0,49.25,522.0,9.919412,9.919412,2667.0,-0.01005025114864111
1990-03-30,62851.0,4.125,575.0,1.0,1.0,3044.0,0.10000000149011612
1990-03-30,62498.0,18.0,1758.0,4.0,4.0,16147.0,0.0
1990-03-30,10453.0,7.125,120.0,1.0,1.0,4080.0,0.0
1990-03-30,10546.0,15.75,305.0,1.0,1.0,1729.0,-0.03076923079788685
1990-03-30,75344.0,34.25,5232.0,1.0,1.0,18124.0,0.016410255804657936
1990-03-30,12137.0,15.25,1486.0,1.1025,1.1025,2169.0,-0.0317460335791111
1990-03-30,76439.0,0.4375,6912.0,1.2,1.2,18600.0,0.75
1990-03-30,75764.0,0.3125,4725.0,0.2,0.2,30717.0,-0.09090909361839294
1990-03-30,79354.0,26.875,13177.0,2.0,2.0,31166.0,-0.048672568053007126
1990-03-30,28564.0,19.75,1633.0,6.0,6.0,5464.0,-0.03333333507180214
1990-03-30,78503.0,14.5,1468.0,1.5,1.5,13937.0,0.008695651777088642
1990-03-30,76094.0,1.125,114928.0,0.2,0.2,95800.0,-0.10000000149011612
1990-03-30,89843.0,0.5625,694.0,1.0,1.0,10519.0,0.125
1990-03-30,10667.0,1.03125,2033.0,0.14756,0.0833,19847.0,-0.17499999701976776
1990-03-30,11689.0,1.875,2962.0,1.0,1.0,2444.0,0.3333333432674408
1990-03-30,59264.0,20.25,1197.0,1.0,1.0,6431.0,-0.17766498029232025
1990-03-30,10986.0,5.375,24723.0,1.0,1.0,5751.0,0.764102578163147
1990-03-30,66836.0,2.5,5476.0,1.0,1.0,8651.0,-0.09090909361839294
1990-03-30,73171.0,1.4375,4537.0,1.0,1.0,4301.0,-0.1785714328289032
1990-03-30,46894.0,4.5,793.0,1.0,1.0,2471.0,-0.027027027681469917
1990-03-30,67652.0,10.375,520.0,2.0,2.0,2527.0,-0.17000000178813934
1990-03-30,44207.0,0.5,1559.0,0.25,0.25,3247.0,0.2800000011920929
1990-03-30,10650.0,6.25,0.0,1.02,1.02,696.0,-0.03846153989434242
1990-03-30,64152.0,4.4375,198.0,6.75,6.75,2048.0,0.04411764815449715
1990-03-30,20618.0,50.5,7154.0,4.0,4.0,9098.0,0.07446808367967606
1990-03-30,72523.0,7.75,3352.0,2.0,2.0,4837.0,0.03333333507180214
1990-03-30,92340.0,1.4375,1.0,1.0,1.0,1826.0,0.04545454680919647
1990-03-30,10696.0,22.0,4125.0,45.5625,45.5625,8461.0,0.0602409653365612
1990-03-30,63088.0,25.75,1425.0,4.0,4.0,6132.0,0.029999999329447746
1990-03-30,10462.0,9.75,17813.0,1.0,1.0,10610.0,-0.02500000037252903
1990-03-30,66801.0,8.875,7564.0,1.0,1.0,10002.0,0.18333333730697632
1990-03-30,79151.0,1.75,4709.0,1.0,1.0,13801.0,0.03703703731298447
1990-03-30,44708.0,5.125,3393.0,1.0,1.0,6266.0,-0.1458333283662796
1990-03-30,75272.0,6.625,168.0,2.100575,2.0,1692.0,0.06138613820075989
1990-03-30,43123.0,70.0,10938.0,2.220699,0.9625,55415.0,0.05421686917543411
1990-03-30,65373.0,6.875,1037.0,1.0,1.0,2444.0,0.12244898080825806
1990-03-30,75962.0,1.046875,586.0,0.2,0.2,13394.0,-0.014705882407724857
1990-03-30,59897.0,10.625,3027.0,1.0,1.0,5668.0,0.23536232113838196
1990-03-30,68734.0,0.875,4849.0,1.0,1.0,37425.0,-0.125
1990-03-30,81147.0,22.25,3925.0,1.0,1.0,2487.0,0.11249999701976776
1990-03-30,65796.0,1.25,2610.0,1.0,1.0,9444.0,-0.1489361673593521
1990-03-30,87549.0,5.0,286.0,1.0,1.0,1795.0,0.0
1990-03-30,38042.0,3.8125,4025.0,1.0,1.0,2646.0,0.3863636255264282
1990-03-30,75107.0,10.25,599.0,2.0,2.0,3677.0,0.12328767031431198
1990-03-30,89392.0,42.25,16155.0,3.0,3.0,25268.0,0.0833333358168602
1990-03-30,10203.0,7.5,618.0,1.0,1.0,1741.0,-0.21052631735801697
1990-03-30,56573.0,50.5,21346.0,8.0,8.0,52794.0,0.0520833320915699
1990-03-30,62690.0,21.5,5628.0,2.0,2.0,6520.0,0.1315789520740509
1990-03-30,54843.0,1.53125,1116.0,1.0,1.0,1771.0,0.11363636702299118
1990-03-30,76000.0,7.6875,3507.0,1.0,1.0,5773.0,0.11818181723356247
1990-03-30,12005.0,9.8125,1609.0,1.0,1.0,2682.0,-0.006329114083200693
1990-03-30,52346.0,9.375,1759.0,1.0,1.0,4468.0,0.056338027119636536
1990-03-30,75433.0,1.75,8974.0,1.0,1.0,6494.0,-0.2222222238779068
1990-03-30,25049.0,10.375,516.0,1.0,1.0,4324.0,-0.0235294122248888
1990-03-30,10034.0,21.5,994.0,1.0,1.0,2877.0,-0.011818181723356247
1990-03-30,75504.0,1.09375,3666.0,0.1,0.1,4191.0,-0.1666666716337204
1990-03-30,58675.0,10.125,66106.0,0.066667,0.066667,51813.0,0.012500000186264515
1990-03-30,75817.0,26.0,2837.0,5.0625,5.0625,4682.0,0.05050504952669144
1990-03-30,11168.0,0.8125,202.0,1.0,1.0,2459.0,0.0
1990-03-30,50519.0,5.0,224.0,1.1,1.1,2742.0,0.031794872134923935
1990-03-30,79661.0,31.5,49.0,1.0,1.0,1213.0,-0.015625
1990-03-30,75237.0,12.875,1388.0,1.0,1.0,9432.0,0.029999999329447746
1990-03-30,19677.0,2.75,1335.0,1.0,1.0,3912.0,-0.0833333358168602
1990-03-30,12205.0,5.5,4236.0,3.375,3.375,3343.0,0.0731707289814949
1990-03-30,63845.0,26.75,12834.0,1.0,1.0,40297.0,0.009433962404727936
1990-03-30,63590.0,5.125,3100.0,1.11,1.11,5732.0,-0.02380952425301075
1990-03-30,18308.0,0.84375,927.0,1.0,1.0,3024.0,-0.10000000149011612
1990-03-30,44644.0,53.375,50158.0,10.137612,8.0,74403.0,0.06517413258552551
1990-03-30,51633.0,19.75,1113.0,1.999995,1.999995,11010.0,0.03947368264198303
1990-03-30,51326.0,0.53125,157.0,1.0,1.0,3579.0,-0.190476194024086
1990-03-30,23916.0,23.25,6150.0,1.043017,1.0,31085.0,0.06409090757369995
1990-03-30,85359.0,18.0,1520.0,2.1,2.1,3338.0,0.0827067643404007
1990-03-30,72988.0,1.6875,198.0,1.0,1.0,1772.0,0.0
1990-03-30,52717.0,1.09375,337.0,1.0,1.0,1612.0,-0.054054055362939835
1990-03-30,61399.0,32.875,58796.0,32.0,32.0,37242.0,0.2583732008934021
1990-03-30,11047.0,0.046875,32.0,1.0,1.0,15067.0,0.0
1990-03-30,39490.0,16.25,32929.0,2.31,2.31,44834.0,0.052903227508068085
1990-03-30,53065.0,32.75,7015.0,6.0,6.0,34531.0,0.07377049326896667
1990-03-30,76001.0,12.25,1488.0,0.85838,0.85838,3125.0,-0.043902438133955
1990-03-30,11048.0,0.171875,2419.0,1.0,1.0,7611.0,-0.0833333358168602
1990-03-30,57745.0,3.1875,276.0,4.08375,4.08375,1144.0,-0.072727270424366
1990-03-30,11349.0,1.4375,1873.0,1.0,1.0,4985.0,0.6428571343421936
1990-03-30,62084.0,1.46875,1405.0,0.750001,0.666668,6952.0,0.021739130839705467
1990-03-30,75068.0,1.75,744.0,1.0,1.0,6690.0,0.11999999731779099
1990-03-30,75615.0,27.5,12901.0,2.0,2.0,10975.0,0.23595505952835083
1990-03-30,24643.0,64.75,92717.0,3.555554,3.555554,87809.0,0.0077821011655032635
1990-03-30,46893.0,8.5,2609.0,3.375,3.375,18552.0,0.1147540956735611
1990-03-30,29196.0,23.875,21326.0,1.0,1.0,86876.0,0.005263158120214939
1990-03-30,18201.0,6.375,2832.0,1.0,1.0,9366.0,-0.0892857164144516
